"kommune","anlaegsbet","count","percentage_increase"
"Rødovre","Skovbrug",0,0
"Rødovre","Hospital",0,0
"Rødovre","Havn",0,0
"Rødovre","Vandledning",0,0
"Rødovre","Kildeblok",0,0
"Rødovre","Anker",0,0
"Rødovre","Drivvej",0,0
"Rødovre","Vandingsanlæg",0,0
"Rødovre","Embedsbolig",0,0
"Rødovre","Stejleplads",0,0
"Rødovre","Fiskeplads",0,0
"Rødovre","Sten- og grenkast",0,0
"Rødovre","Båd-/skibsværft",0,0
"Rødovre","Hulbælte",0,0
"Rødovre","Grus",0,0
"Rødovre","Kirkestald",0,0
"Rødovre","Præstegård",0,0
"Rødovre","Kloak",0,0
"Rødovre","Kystsikring",0,0
"Rødovre","Sarkofag",0,0
"Rødovre","Kro",0,0
"Rødovre","Hørtørringsanlæg",0,0
"Rødovre","Afløbsrende",0,0
"Rødovre","Bolværk",0,0
"Rødovre","Bom",0,0
"Rødovre","Toldsted",0,0
"Rødovre","Gravkapel",0,0
"Rødovre","Sti",0,0
"Rødovre","Latrin og toilet",0,0
"Rødovre","Milepælhøj",0,0
"Rødovre","Dige (amt/sogn)",0,0
"Rødovre","Industrianlæg",0,0
"Rødovre","Kaserne",0,0
"Rødovre","Saltudvinding",0,0
"Rødovre","Pakhus",0,0
"Rødovre","Gadekær",0,0
"Rødovre","Bedding",0,0
"Rødovre","Muret grav",0,0
"Rødovre","Mole",0,0
"Rødovre","Hestemølle",0,0
"Rødovre","Dige (kystsikring)",0,0
"Rødovre","Perlefremstilling",0,0
"Rødovre","Dige (ejerlav)",0,0
"Rødovre","Varmeanlæg",0,0
"Rødovre","Fængsel",0,0
"Rødovre","Sprøjtehus",0,0
"Rødovre","Dige (herregård)",0,0
"Rødovre","Skulptur",0,0
"Rødovre","Teater",0,0
"Rødovre","Jernbaneanlæg",0,0
"Rødovre","Majtræ",0,0
"Rødovre","Færgested",0,0
"Rødovre","Gårdsplads",0,0
"Rødovre","Spang",0,0
"Rødovre","Luftfartøj",0,0
"Rødovre","Søfort",0,0
"Rødovre","Tovværk",0,0
"Rødovre","Gartneri",0,0
"Rødovre","Flådebase/-havn",0,0
"Rødovre","Militærdepot",0,0
"Rødovre","Fontæne",0,0
"Rødovre","Rørledning",0,0
"Rødovre","Kisteløs begravelse (jordfæste)",0,0
"Rødovre","Stenhuggeri",0,0
"Rødovre","Anlæg afventer klassifikation",0,0
"Rødovre","Pinsebod",0,0
"Rødovre","Stademærke",0,0
"Rødovre","Jagthytte",0,0
"Rødovre","Krypt",0,0
"Rødovre","Brunkulsleje",0,0
"Rødovre","Gangareal",0,0
"Rødovre","Vandpumpe",0,0
"Rødovre","Missionshus",0,0
"Rødovre","Naturgas",0,0
"Rødovre","Replica",0,0
"Rødovre","Kommandoanlæg",0,0
"Rødovre","Bådplads i vandkant/Kås",0,0
"Rødovre","Korntørreovn",0,0
"Rødovre","Sejlløb",0,0
"Rødovre","Dige (udskiftning)",0,0
"Rødovre","Korntørreanlæg",0,0
"Rødovre","Badehus",0,0
"Rødovre","Arbejderbolig",0,0
"Rødovre","Flyvestation",0,0
"Rødovre","Kag",0,0
"Rødovre","Papir",0,0
"Rødovre","Domhus",0,0
"Rødovre","Administrationsbygning",0,0
"Rødovre","Tankanlæg",0,0
"Rødovre","El-anlæg",0,0
"Rødovre","Nødanlæg",0,0
"Rødovre","Sportsanlæg",0,0
"Tårnby","Affaldsgrube",3,64.0353808507772
"Tårnby","Båd-/skibsgrav",1,7163.62648253759
"Tårnby","Batteri",18,4802.93016030072
"Tårnby","Begravelse, uspec undergruppe",2,302.896982180727
"Tårnby","Beskyttelsesanlæg",1,1479.33161998593
"Tårnby","Bosættelse, uspec undergruppe",17,327.019196643258
"Tårnby","Brandgrav (uspecificeret type)",3,89.2737368281402
"Tårnby","Brandplet",1,345.24687899332
"Tårnby","Brønd",3,316.654747300294
"Tårnby","Dige (mark)",1,944.696075334364
"Tårnby","Diverse anlæg og genstande, uspec undergruppe",1,71.7780399956329
"Tårnby","Enkeltfund",23,94.3643517522502
"Tårnby","Gravgenstand",1,38.8787412403264
"Tårnby","Grøft (afvanding)",2,483.437953691337
"Tårnby","Grubehus",1,335.294983266999
"Tårnby","Hospital",1,3207.23785908245
"Tårnby","Hus (evt. med stald)",6,112.28743017188
"Tårnby","Jernbaneanlæg",1,2485.92784699803
"Tårnby","Jordfæstegrav",9,292.473001079269
"Tårnby","Kirke",2,251.574991901113
"Tårnby","Kirkegård",4,727.751613233427
"Tårnby","Kulturlag",2,91.8146608654915
"Tårnby","Milepæl/-sten",1,170.846904869496
"Tårnby","Mindesmærke",1,234.849752245593
"Tårnby","Møntfund",2,95.6496752567354
"Tårnby","Ødekirkegård",1,1538.14826126802
"Tårnby","Primær fødeerhverv, uspec undergruppe",2,7389.79379014509
"Tårnby","Rundhøj",7,22.5232358024108
"Tårnby","Sagnsten",1,1215.12938053116
"Tårnby","Skåltegn",1,163.335086244634
"Tårnby","Skanse",2,321.047550800248
"Tårnby","Skelet",1,283.296366778615
"Tårnby","Stenbrud",1,7157.57816879468
"Tårnby","Vrag",2,960.641206461631
"Tårnby","Vragdel",2,1976.8632211196
"Tårnby","Gravrøse",0,0
"Tårnby","Votivfund",0,0
"Tårnby","Bautasten",0,0
"Tårnby","Gravsten",0,0
"Tårnby","Brandgrav i stenkiste",0,0
"Tårnby","Depotfund",0,0
"Tårnby","Baunehøj",0,0
"Tårnby","Stenkiste",0,0
"Tårnby","Stenbygget grav",0,0
"Tårnby","Tro og tradition, uspec undergruppe",0,0
"Tårnby","Højsagn",0,0
"Tårnby","Helleristning/billedsten",0,0
"Tårnby","Stenlægning/Stensamling",0,0
"Tårnby","Kogegrube",0,0
"Tårnby","Markrøse",0,0
"Tårnby","Runesten",0,0
"Tårnby","Borg/Voldsted",0,0
"Tårnby","Hegn/gærde",0,0
"Tårnby","Dysse eller jættestue",0,0
"Tårnby","Begivenhed",0,0
"Tårnby","Marksystem",0,0
"Tårnby","Jern",0,0
"Tårnby","Stensætning",0,0
"Tårnby","Langhøj",0,0
"Tårnby","Urnegrav (uspecificeret type)",0,0
"Tårnby","Dyrkningsspor",0,0
"Tårnby","Husmandssted",0,0
"Tårnby","Forsvarsvold",0,0
"Tårnby","Værksted",0,0
"Tårnby","Brandgrav i trækiste",0,0
"Tårnby","Vejmærke",0,0
"Tårnby","Hulvej",0,0
"Tårnby","Brolægning",0,0
"Tårnby","Bygning",0,0
"Tårnby","Tekstil",0,0
"Tårnby","Rettersted",0,0
"Tårnby","Voldgrav",0,0
"Tårnby","Skibssætning",0,0
"Tårnby","Navnetræ",0,0
"Tårnby","Stenlægning/stensamling",0,0
"Tårnby","Sømærke",0,0
"Tårnby","Grube (uspecificeret funktion)",0,0
"Tårnby","Ildsted",0,0
"Tårnby","Moselig",0,0
"Tårnby","Flinthuggeplads",0,0
"Tårnby","Vindmølle",0,0
"Tårnby","Dyreben",0,0
"Tårnby","Indskrift",0,0
"Tårnby","Fiskebod",0,0
"Tårnby","Skyttegrav",0,0
"Tårnby","Kors",0,0
"Tårnby","Bro",0,0
"Tårnby","Lystanlæg",0,0
"Tårnby","Skelsten (offentlig administration)",0,0
"Tårnby","Ligbrændingsplads",0,0
"Tårnby","Begravelsesplads",0,0
"Tårnby","Kirkeinventar",0,0
"Tårnby","Tingsted",0,0
"Tårnby","Varslingsstation",0,0
"Tårnby","Kultanlæg",0,0
"Tårnby","Stammekiste",0,0
"Tårnby","Metal",0,0
"Tårnby","Kunstigt anlæg",0,0
"Tårnby","Jættestue med bikammer",0,0
"Tårnby","Skaldynge",0,0
"Tårnby","Stenrække",0,0
"Tårnby","Fiskedam",0,0
"Tårnby","Dysse",0,0
"Tårnby","Jættestue",0,0
"Tårnby","Vadested",0,0
"Tårnby","Vej",0,0
"Tårnby","Klokkestabel/-tårn",0,0
"Tårnby","Helligkilde",0,0
"Tårnby","Plankekiste",0,0
"Tårnby","Tegl",0,0
"Tårnby","Kildeanlæg",0,0
"Tårnby","Pælerække (uspecificeret)",0,0
"Tårnby","Køretøj",0,0
"Tårnby","Vogndel",0,0
"Tårnby","Genforeningssten",0,0
"Tårnby","Brændsel",0,0
"Tårnby","Urnegrav (stenomsat)",0,0
"Tårnby","Vandmølle",0,0
"Tårnby","Dødehus",0,0
"Tårnby","Befæstning",0,0
"Tårnby","Urnebrandgrube",0,0
"Tårnby","Skel (ejendom)",0,0
"Tårnby","Klosteranlæg",0,0
"Tårnby","Grøft (skel)",0,0
"Tårnby","Herregårdsanlæg/Slot",0,0
"Tårnby","Risvej",0,0
"Tårnby","Kogegrubekompleks",0,0
"Tårnby","Ødekirke",0,0
"Tårnby","Gård",0,0
"Tårnby","Dige (kirkegård)",0,0
"Tårnby","Kammergrav",0,0
"Tårnby","Militærvæsen, uspec undergruppe",0,0
"Tårnby","Lejrplads",0,0
"Tårnby","Overvågningsanlæg",0,0
"Tårnby","Vejkiste",0,0
"Tårnby","Transport, uspec undergruppe",0,0
"Tårnby","Kogestensrøse",0,0
"Tårnby","Kalk",0,0
"Tårnby","Fyldskifte (uspecificeret)",0,0
"Tårnby","Bygningssten",0,0
"Tårnby","Indsamling-/jagtplads",0,0
"Tårnby","Stendyngegrav",0,0
"Tårnby","Læder/skind",0,0
"Tårnby","Levnedsmidler",0,0
"Tårnby","Troldebakke",0,0
"Tårnby","Kanal",0,0
"Tårnby","Dæmning (uspecificeret)",0,0
"Tårnby","Trædesten",0,0
"Tårnby","Forsamlingsplads",0,0
"Tårnby","Vandbeholder/Vandtårn",0,0
"Tårnby","Fiskegård",0,0
"Tårnby","Handel",0,0
"Tårnby","Ben/Horn",0,0
"Tårnby","Glas",0,0
"Tårnby","Fangstgrube",0,0
"Tårnby","Kælderanlæg",0,0
"Tårnby","Plankevej",0,0
"Tårnby","Rådhus",0,0
"Tårnby","Markhegn",0,0
"Tårnby","Ler",0,0
"Tårnby","Lade",0,0
"Tårnby","Dyrefold",0,0
"Tårnby","Keramik",0,0
"Tårnby","Flintmine",0,0
"Tårnby","Øvelsesområde",0,0
"Tårnby","Luftværnsanlæg",0,0
"Tårnby","Social og samfund, uspec undergruppe",0,0
"Tårnby","Skole",0,0
"Tårnby","Rituelle pløjespor",0,0
"Tårnby","Fæstningsanlæg",0,0
"Tårnby","Vejdæmning",0,0
"Tårnby","Landingsplads",0,0
"Tårnby","Udflyttergård",0,0
"Tårnby","Sekundær subsistens/produktion, uspec undergruppe",0,0
"Tårnby","Kapel",0,0
"Tårnby","Skibsbro",0,0
"Tårnby","Kampplads",0,0
"Tårnby","Dige (uspecificeret)",0,0
"Tårnby","Skelsten (ejendom)",0,0
"Tårnby","Ovnanlæg (uspecificeret)",0,0
"Tårnby","Kirkelade",0,0
"Tårnby","Vandværk",0,0
"Tårnby","Skel (uspecificeret)",0,0
"Tårnby","Benhob",0,0
"Tårnby","Grøft (kirkegård)",0,0
"Tårnby","Tuegrav",0,0
"Tårnby","Hjulspor",0,0
"Tårnby","Fattiggård",0,0
"Tårnby","Bådhus",0,0
"Tårnby","Kultanlæg med palisader",0,0
"Tårnby","Vildtbaneafmærkning",0,0
"Tårnby","Skel (offentlig administration)",0,0
"Tårnby","Bageovn",0,0
"Tårnby","Hovedbygning",0,0
"Tårnby","Tørv",0,0
"Tårnby","Musling- og østersskaller",0,0
"Tårnby","Dambrug",0,0
"Tårnby","Trækul",0,0
"Tårnby","Kultanlæg med systemgrøfter",0,0
"Tårnby","Kommunikationsanlæg",0,0
"Tårnby","Fyr",0,0
"Tårnby","Stolpehul m. uvis funktion",0,0
"Tårnby","Jordfæste på træunderlag",0,0
"Tårnby","Mølledam",0,0
"Tårnby","Mølledæmning",0,0
"Tårnby","Vandfyldt grav",0,0
"Tårnby","Dyregrav",0,0
"Tårnby","Krigergrav",0,0
"Tårnby","Fartøj",0,0
"Tårnby","Kartoffelkule",0,0
"Tårnby","Platform for hus eller gård",0,0
"Tårnby","Modstandskampen",0,0
"Tårnby","Have",0,0
"Tårnby","Røse",0,0
"Tårnby","Skelsten (uspecificeret)",0,0
"Tårnby","Dræn",0,0
"Tårnby","Staldbygning",0,0
"Tårnby","Dige (skov)",0,0
"Tårnby","Forrådshus",0,0
"Tårnby","Sagntræ",0,0
"Tårnby","Trævarer",0,0
"Tårnby","Kampanlæg",0,0
"Tårnby","Park",0,0
"Tårnby","Led",0,0
"Tårnby","Fortøjningspæl",0,0
"Tårnby","Pesttjørn",0,0
"Tårnby","Møllekanal",0,0
"Tårnby","Dansehøj",0,0
"Tårnby","Sejlspærring",0,0
"Tårnby","Skovbrug",0,0
"Tårnby","Havn",0,0
"Tårnby","Vandledning",0,0
"Tårnby","Kildeblok",0,0
"Tårnby","Anker",0,0
"Tårnby","Drivvej",0,0
"Tårnby","Vandingsanlæg",0,0
"Tårnby","Embedsbolig",0,0
"Tårnby","Stejleplads",0,0
"Tårnby","Fiskeplads",0,0
"Tårnby","Sten- og grenkast",0,0
"Tårnby","Båd-/skibsværft",0,0
"Tårnby","Hulbælte",0,0
"Tårnby","Grus",0,0
"Tårnby","Kirkestald",0,0
"Tårnby","Præstegård",0,0
"Tårnby","Kloak",0,0
"Tårnby","Kystsikring",0,0
"Tårnby","Sarkofag",0,0
"Tårnby","Kro",0,0
"Tårnby","Hørtørringsanlæg",0,0
"Tårnby","Afløbsrende",0,0
"Tårnby","Bolværk",0,0
"Tårnby","Bom",0,0
"Tårnby","Toldsted",0,0
"Tårnby","Gravkapel",0,0
"Tårnby","Sti",0,0
"Tårnby","Latrin og toilet",0,0
"Tårnby","Milepælhøj",0,0
"Tårnby","Dige (amt/sogn)",0,0
"Tårnby","Industrianlæg",0,0
"Tårnby","Kaserne",0,0
"Tårnby","Saltudvinding",0,0
"Tårnby","Pakhus",0,0
"Tårnby","Gadekær",0,0
"Tårnby","Bedding",0,0
"Tårnby","Muret grav",0,0
"Tårnby","Mole",0,0
"Tårnby","Hestemølle",0,0
"Tårnby","Dige (kystsikring)",0,0
"Tårnby","Perlefremstilling",0,0
"Tårnby","Dige (ejerlav)",0,0
"Tårnby","Varmeanlæg",0,0
"Tårnby","Fængsel",0,0
"Tårnby","Sprøjtehus",0,0
"Tårnby","Dige (herregård)",0,0
"Tårnby","Skulptur",0,0
"Tårnby","Teater",0,0
"Tårnby","Majtræ",0,0
"Tårnby","Færgested",0,0
"Tårnby","Gårdsplads",0,0
"Tårnby","Spang",0,0
"Tårnby","Luftfartøj",0,0
"Tårnby","Søfort",0,0
"Tårnby","Tovværk",0,0
"Tårnby","Gartneri",0,0
"Tårnby","Flådebase/-havn",0,0
"Tårnby","Militærdepot",0,0
"Tårnby","Fontæne",0,0
"Tårnby","Rørledning",0,0
"Tårnby","Kisteløs begravelse (jordfæste)",0,0
"Tårnby","Stenhuggeri",0,0
"Tårnby","Anlæg afventer klassifikation",0,0
"Tårnby","Pinsebod",0,0
"Tårnby","Stademærke",0,0
"Tårnby","Jagthytte",0,0
"Tårnby","Krypt",0,0
"Tårnby","Brunkulsleje",0,0
"Tårnby","Gangareal",0,0
"Tårnby","Vandpumpe",0,0
"Tårnby","Missionshus",0,0
"Tårnby","Naturgas",0,0
"Tårnby","Replica",0,0
"Tårnby","Kommandoanlæg",0,0
"Tårnby","Bådplads i vandkant/Kås",0,0
"Tårnby","Korntørreovn",0,0
"Tårnby","Kilometersten",0,0
"Tårnby","Sejlløb",0,0
"Tårnby","Dige (udskiftning)",0,0
"Tårnby","Korntørreanlæg",0,0
"Tårnby","Badehus",0,0
"Tårnby","Arbejderbolig",0,0
"Tårnby","Flyvestation",0,0
"Tårnby","Kag",0,0
"Tårnby","Papir",0,0
"Tårnby","Domhus",0,0
"Tårnby","Administrationsbygning",0,0
"Tårnby","Tankanlæg",0,0
"Tårnby","El-anlæg",0,0
"Tårnby","Nødanlæg",0,0
"Tårnby","Sportsanlæg",0,0
"Solrød","Affaldsgrube",32,178.858960671862
"Solrød","Baunehøj",1,173.156413966536
"Solrød","Befæstning",3,132.293237237297
"Solrød","Begivenhed",1,901.031201222708
"Solrød","Begravelse, uspec undergruppe",3,118.972938361708
"Solrød","Borg/Voldsted",2,132.102598800876
"Solrød","Bosættelse, uspec undergruppe",37,186.37516131312
"Solrød","Brandgrav (uspecificeret type)",4,31.1691122396531
"Solrød","Brandplet",1,90.4048528497973
"Solrød","Bro",5,444.144525223984
"Solrød","Brønd",4,110.557121394192
"Solrød","Bygning",2,46.6433583382893
"Solrød","Dige (mark)",3,742.122071551325
"Solrød","Diverse anlæg og genstande, uspec undergruppe",35,657.842036661006
"Solrød","Dyrkningsspor",6,747.846036304857
"Solrød","Enkeltfund",95,102.062384929709
"Solrød","Fiskeplads",1,1628.80218962865
"Solrød","Forrådshus",1,189.278732539844
"Solrød","Genforeningssten",1,90.047450746976
"Solrød","Gravgenstand",3,30.5418565207512
"Solrød","Gravrøse",2,90.2968434359262
"Solrød","Grøft (afvanding)",5,316.477423292783
"Solrød","Grube (uspecificeret funktion)",32,392.801600265821
"Solrød","Handel",1,823.299494854746
"Solrød","Hegn/gærde",13,457.863649038641
"Solrød","Hus (evt. med stald)",36,176.418601630871
"Solrød","Jordfæstegrav",16,136.152379883866
"Solrød","Kilometersten",8,174.870773297462
"Solrød","Kirke",3,98.814507128169
"Solrød","Kirkegård",2,95.282943175923
"Solrød","Kogegrube",14,151.408610579552
"Solrød","Kogegrubekompleks",5,1427.91857061309
"Solrød","Kro",1,4175.09103782985
"Solrød","Kultanlæg med palisader",1,1802.48219443719
"Solrød","Kulturlag",10,120.210947731107
"Solrød","Marksystem",1,29.6536946088918
"Solrød","Metal",2,216.600750212667
"Solrød","Milepæl/-sten",1,44.7372307596413
"Solrød","Møntfund",29,363.172942237687
"Solrød","Ødekirke",1,200.375174253844
"Solrød","Ødekirkegård",1,402.772843672245
"Solrød","Ovnanlæg (uspecificeret)",1,374.547279644099
"Solrød","Rundhøj",33,27.804088732814
"Solrød","Sagnsten",1,318.188518200942
"Solrød","Skyttegrav",3,800.406967378036
"Solrød","Stenbygget grav",1,26.1836167439747
"Solrød","Stenkiste",5,140.53668144314
"Solrød","Stenlægning/Stensamling",1,76.3587524107892
"Solrød","Stolpehul m. uvis funktion",8,450.284870092893
"Solrød","Tro og tradition, uspec undergruppe",2,348.508977098667
"Solrød","Urnegrav (uspecificeret type)",1,62.0740156398622
"Solrød","Vandmølle",1,241.712521872667
"Solrød","Vindmølle",1,150.087051710406
"Solrød","Voldgrav",2,180.111870435009
"Solrød","Vragdel",1,258.826421734216
"Solrød","Votivfund",0,0
"Solrød","Bautasten",0,0
"Solrød","Gravsten",0,0
"Solrød","Skåltegn",0,0
"Solrød","Brandgrav i stenkiste",0,0
"Solrød","Depotfund",0,0
"Solrød","Højsagn",0,0
"Solrød","Helleristning/billedsten",0,0
"Solrød","Markrøse",0,0
"Solrød","Mindesmærke",0,0
"Solrød","Runesten",0,0
"Solrød","Dysse eller jættestue",0,0
"Solrød","Jern",0,0
"Solrød","Stensætning",0,0
"Solrød","Langhøj",0,0
"Solrød","Husmandssted",0,0
"Solrød","Forsvarsvold",0,0
"Solrød","Værksted",0,0
"Solrød","Brandgrav i trækiste",0,0
"Solrød","Vejmærke",0,0
"Solrød","Hulvej",0,0
"Solrød","Brolægning",0,0
"Solrød","Tekstil",0,0
"Solrød","Rettersted",0,0
"Solrød","Vrag",0,0
"Solrød","Skibssætning",0,0
"Solrød","Navnetræ",0,0
"Solrød","Stenlægning/stensamling",0,0
"Solrød","Sømærke",0,0
"Solrød","Ildsted",0,0
"Solrød","Moselig",0,0
"Solrød","Flinthuggeplads",0,0
"Solrød","Dyreben",0,0
"Solrød","Indskrift",0,0
"Solrød","Fiskebod",0,0
"Solrød","Kors",0,0
"Solrød","Lystanlæg",0,0
"Solrød","Skelsten (offentlig administration)",0,0
"Solrød","Ligbrændingsplads",0,0
"Solrød","Begravelsesplads",0,0
"Solrød","Kirkeinventar",0,0
"Solrød","Tingsted",0,0
"Solrød","Varslingsstation",0,0
"Solrød","Kultanlæg",0,0
"Solrød","Skelet",0,0
"Solrød","Stammekiste",0,0
"Solrød","Kunstigt anlæg",0,0
"Solrød","Jættestue med bikammer",0,0
"Solrød","Skaldynge",0,0
"Solrød","Stenrække",0,0
"Solrød","Fiskedam",0,0
"Solrød","Dysse",0,0
"Solrød","Jættestue",0,0
"Solrød","Vadested",0,0
"Solrød","Vej",0,0
"Solrød","Klokkestabel/-tårn",0,0
"Solrød","Skanse",0,0
"Solrød","Helligkilde",0,0
"Solrød","Plankekiste",0,0
"Solrød","Tegl",0,0
"Solrød","Kildeanlæg",0,0
"Solrød","Pælerække (uspecificeret)",0,0
"Solrød","Båd-/skibsgrav",0,0
"Solrød","Køretøj",0,0
"Solrød","Vogndel",0,0
"Solrød","Brændsel",0,0
"Solrød","Urnegrav (stenomsat)",0,0
"Solrød","Dødehus",0,0
"Solrød","Urnebrandgrube",0,0
"Solrød","Skel (ejendom)",0,0
"Solrød","Klosteranlæg",0,0
"Solrød","Grøft (skel)",0,0
"Solrød","Herregårdsanlæg/Slot",0,0
"Solrød","Risvej",0,0
"Solrød","Gård",0,0
"Solrød","Dige (kirkegård)",0,0
"Solrød","Kammergrav",0,0
"Solrød","Militærvæsen, uspec undergruppe",0,0
"Solrød","Lejrplads",0,0
"Solrød","Overvågningsanlæg",0,0
"Solrød","Vejkiste",0,0
"Solrød","Grubehus",0,0
"Solrød","Transport, uspec undergruppe",0,0
"Solrød","Kogestensrøse",0,0
"Solrød","Kalk",0,0
"Solrød","Fyldskifte (uspecificeret)",0,0
"Solrød","Bygningssten",0,0
"Solrød","Indsamling-/jagtplads",0,0
"Solrød","Stendyngegrav",0,0
"Solrød","Læder/skind",0,0
"Solrød","Levnedsmidler",0,0
"Solrød","Troldebakke",0,0
"Solrød","Kanal",0,0
"Solrød","Dæmning (uspecificeret)",0,0
"Solrød","Trædesten",0,0
"Solrød","Forsamlingsplads",0,0
"Solrød","Vandbeholder/Vandtårn",0,0
"Solrød","Fiskegård",0,0
"Solrød","Ben/Horn",0,0
"Solrød","Glas",0,0
"Solrød","Fangstgrube",0,0
"Solrød","Kælderanlæg",0,0
"Solrød","Primær fødeerhverv, uspec undergruppe",0,0
"Solrød","Plankevej",0,0
"Solrød","Rådhus",0,0
"Solrød","Markhegn",0,0
"Solrød","Ler",0,0
"Solrød","Lade",0,0
"Solrød","Dyrefold",0,0
"Solrød","Keramik",0,0
"Solrød","Flintmine",0,0
"Solrød","Øvelsesområde",0,0
"Solrød","Luftværnsanlæg",0,0
"Solrød","Social og samfund, uspec undergruppe",0,0
"Solrød","Skole",0,0
"Solrød","Rituelle pløjespor",0,0
"Solrød","Fæstningsanlæg",0,0
"Solrød","Vejdæmning",0,0
"Solrød","Batteri",0,0
"Solrød","Landingsplads",0,0
"Solrød","Udflyttergård",0,0
"Solrød","Sekundær subsistens/produktion, uspec undergruppe",0,0
"Solrød","Kapel",0,0
"Solrød","Skibsbro",0,0
"Solrød","Kampplads",0,0
"Solrød","Dige (uspecificeret)",0,0
"Solrød","Skelsten (ejendom)",0,0
"Solrød","Kirkelade",0,0
"Solrød","Beskyttelsesanlæg",0,0
"Solrød","Vandværk",0,0
"Solrød","Skel (uspecificeret)",0,0
"Solrød","Benhob",0,0
"Solrød","Grøft (kirkegård)",0,0
"Solrød","Tuegrav",0,0
"Solrød","Hjulspor",0,0
"Solrød","Fattiggård",0,0
"Solrød","Bådhus",0,0
"Solrød","Vildtbaneafmærkning",0,0
"Solrød","Skel (offentlig administration)",0,0
"Solrød","Bageovn",0,0
"Solrød","Hovedbygning",0,0
"Solrød","Tørv",0,0
"Solrød","Musling- og østersskaller",0,0
"Solrød","Dambrug",0,0
"Solrød","Trækul",0,0
"Solrød","Kultanlæg med systemgrøfter",0,0
"Solrød","Kommunikationsanlæg",0,0
"Solrød","Fyr",0,0
"Solrød","Jordfæste på træunderlag",0,0
"Solrød","Mølledam",0,0
"Solrød","Mølledæmning",0,0
"Solrød","Vandfyldt grav",0,0
"Solrød","Dyregrav",0,0
"Solrød","Krigergrav",0,0
"Solrød","Stenbrud",0,0
"Solrød","Fartøj",0,0
"Solrød","Kartoffelkule",0,0
"Solrød","Platform for hus eller gård",0,0
"Solrød","Modstandskampen",0,0
"Solrød","Have",0,0
"Solrød","Røse",0,0
"Solrød","Skelsten (uspecificeret)",0,0
"Solrød","Dræn",0,0
"Solrød","Staldbygning",0,0
"Solrød","Dige (skov)",0,0
"Solrød","Sagntræ",0,0
"Solrød","Trævarer",0,0
"Solrød","Kampanlæg",0,0
"Solrød","Park",0,0
"Solrød","Led",0,0
"Solrød","Fortøjningspæl",0,0
"Solrød","Pesttjørn",0,0
"Solrød","Møllekanal",0,0
"Solrød","Dansehøj",0,0
"Solrød","Sejlspærring",0,0
"Solrød","Skovbrug",0,0
"Solrød","Hospital",0,0
"Solrød","Havn",0,0
"Solrød","Vandledning",0,0
"Solrød","Kildeblok",0,0
"Solrød","Anker",0,0
"Solrød","Drivvej",0,0
"Solrød","Vandingsanlæg",0,0
"Solrød","Embedsbolig",0,0
"Solrød","Stejleplads",0,0
"Solrød","Sten- og grenkast",0,0
"Solrød","Båd-/skibsværft",0,0
"Solrød","Hulbælte",0,0
"Solrød","Grus",0,0
"Solrød","Kirkestald",0,0
"Solrød","Præstegård",0,0
"Solrød","Kloak",0,0
"Solrød","Kystsikring",0,0
"Solrød","Sarkofag",0,0
"Solrød","Hørtørringsanlæg",0,0
"Solrød","Afløbsrende",0,0
"Solrød","Bolværk",0,0
"Solrød","Bom",0,0
"Solrød","Toldsted",0,0
"Solrød","Gravkapel",0,0
"Solrød","Sti",0,0
"Solrød","Latrin og toilet",0,0
"Solrød","Milepælhøj",0,0
"Solrød","Dige (amt/sogn)",0,0
"Solrød","Industrianlæg",0,0
"Solrød","Kaserne",0,0
"Solrød","Saltudvinding",0,0
"Solrød","Pakhus",0,0
"Solrød","Gadekær",0,0
"Solrød","Bedding",0,0
"Solrød","Muret grav",0,0
"Solrød","Mole",0,0
"Solrød","Hestemølle",0,0
"Solrød","Dige (kystsikring)",0,0
"Solrød","Perlefremstilling",0,0
"Solrød","Dige (ejerlav)",0,0
"Solrød","Varmeanlæg",0,0
"Solrød","Fængsel",0,0
"Solrød","Sprøjtehus",0,0
"Solrød","Dige (herregård)",0,0
"Solrød","Skulptur",0,0
"Solrød","Teater",0,0
"Solrød","Jernbaneanlæg",0,0
"Solrød","Majtræ",0,0
"Solrød","Færgested",0,0
"Solrød","Gårdsplads",0,0
"Solrød","Spang",0,0
"Solrød","Luftfartøj",0,0
"Solrød","Søfort",0,0
"Solrød","Tovværk",0,0
"Solrød","Gartneri",0,0
"Solrød","Flådebase/-havn",0,0
"Solrød","Militærdepot",0,0
"Solrød","Fontæne",0,0
"Solrød","Rørledning",0,0
"Solrød","Kisteløs begravelse (jordfæste)",0,0
"Solrød","Stenhuggeri",0,0
"Solrød","Anlæg afventer klassifikation",0,0
"Solrød","Pinsebod",0,0
"Solrød","Stademærke",0,0
"Solrød","Jagthytte",0,0
"Solrød","Krypt",0,0
"Solrød","Brunkulsleje",0,0
"Solrød","Gangareal",0,0
"Solrød","Vandpumpe",0,0
"Solrød","Missionshus",0,0
"Solrød","Naturgas",0,0
"Solrød","Replica",0,0
"Solrød","Kommandoanlæg",0,0
"Solrød","Bådplads i vandkant/Kås",0,0
"Solrød","Korntørreovn",0,0
"Solrød","Sejlløb",0,0
"Solrød","Dige (udskiftning)",0,0
"Solrød","Korntørreanlæg",0,0
"Solrød","Badehus",0,0
"Solrød","Arbejderbolig",0,0
"Solrød","Flyvestation",0,0
"Solrød","Kag",0,0
"Solrød","Papir",0,0
"Solrød","Domhus",0,0
"Solrød","Administrationsbygning",0,0
