anlaegsbet,kommunenav,mean_elev,sd
Kælderanlæg,Guldborgsund,10.709188335548529,2.0302112796104197
Kælderanlæg,Haderslev,9.826503948574635,6.245950912956415
Kælderanlæg,Helsingør,6.433598392278142,11.143319290919187
Kælderanlæg,Hillerød,30.00538785690012,11.636981820435011
Kælderanlæg,Horsens,19.47039945983662,15.025279133065848
Kælderanlæg,Kerteminde,3.343819161596115,0
Kælderanlæg,København,4.437451055484074,3.28071872144476
Kælderanlæg,Køge,3.839258871728385,1.085308327064844
Kælderanlæg,Næstved,1.80509821649953,0
Kælderanlæg,Norddjurs,16.37701474055824,6.1270791336909465
Kælderanlæg,Nyborg,4.865868593559642,4.26744073869923
Kælderanlæg,Odense,10.806269862195256,2.1634736584095684
Kælderanlæg,Roskilde,40.721140557188974,1.9560894156120245
Kælderanlæg,Silkeborg,62.03325715629996,18.735577533158924
Kælderanlæg,Slagelse,27.85441283075496,23.19044061088531
Kælderanlæg,Sønderborg,24.906669112871413,24.56545397343966
Kælderanlæg,Syddjurs,33.53622243087469,3.984891250201267
Kælderanlæg,Tønder,4.905760729095822,0.3035933879373665
Kælderanlæg,Varde,11.170329810538277,10.023404002818603
Kælderanlæg,Viborg,14.538532286091947,0.46714768780335225
Kag,København,5.6429460909285405,0
Kalk,Aarhus,4.00416205554936,0.21380443908513222
Kalk,Faaborg-Midtfyn,31.491023345384345,31.543196772285317
Kalk,Langeland,7.429009062226324,6.488355652054945
Kalk,Mariagerfjord,32.632919048248986,29.157003493633745
Kalk,Norddjurs,22.19218727822371,14.865979549630019
Kalk,Sønderborg,38.226218460426864,31.523852052578263
Kalk,Thisted,33.92477458598001,23.516606800296426
Kalk,Viborg,34.64023489377075,2.9088985931352784
Kammergrav,Aalborg,28.21271636718368,8.162627414909652
Kammergrav,Bornholm,32.76326539097021,21.030329434094867
Kammergrav,Esbjerg,20.884888760195352,5.955291127343693
Kammergrav,Holstebro,42.031190953009606,18.14089912137273
Kammergrav,Horsens,46.36077191483818,12.137510793167735
Kammergrav,Langeland,8.21348633409543,5.910221033138017
Kammergrav,Mariagerfjord,63.53168383247853,22.926269806792384
Kammergrav,Odense,18.13220017372686,8.308816752340615
Kammergrav,Randers,30.49240243946356,1.4893985981401252
Kammergrav,Silkeborg,69.50392692614142,16.63721802891503
Kammergrav,Skanderborg,93.59013921164804,0
Kammergrav,Vejen,61.43126296084247,6.90454505728156
Kammergrav,Vejle,89.60385962824864,10.252538918936256
Kammergrav,Viborg,36.207969645166756,16.463253155450634
Kanal,Gribskov,8.437014269684422,4.865650796792327
Kanal,Haderslev,6.325029545114946,2.1123133350954046
Kanal,Helsingør,27.046832810360904,9.837832180327368
Kanal,Herning,36.0861489179445,14.91468992164993
Kanal,Hillerød,31.385195315490524,8.32991812314406
Kanal,Ikast-Brande,49.55439794698885,6.812264527376735
Kanal,København,0,0
Kanal,Næstved,4.171171818680834,2.1088352180445065
Kanal,Randers,4.815593598772339,4.281610812328895
Kanal,Ringkøbing-Skjern,12.769792429248001,7.834934261106722
Kanal,Rudersdal,49.44748122979023,6.453237038883116
Kanal,Samsø,2.646405367987412,0
Kanal,Skanderborg,23.109650138685087,0.47512084102625274
Kanal,Sønderborg,10.624299742104025,6.589255025636706
Kanal,Tønder,8.696284840107584,5.608493569538177
Kanal,Vejen,18.10439184628083,0.9456953850270883
Kapel,Aabenraa,52.21525304531702,3.8959483894531384
Kapel,Assens,32.276544781607875,29.370121422511325
Kapel,Bornholm,38.912185836053595,18.984735885163385
Kapel,Dragør,1.6838086282014952,0
Kapel,Faaborg-Midtfyn,45.66541064002131,37.725861665265775
Kapel,Favrskov,50.832610023229435,21.278486195029426
Kapel,Gribskov,26.10313673520258,0.5095814914393196
Kapel,Guldborgsund,7.160130362692092,0.20182705612689789
Kapel,Helsingør,19.019464974145166,13.097519977264167
Kapel,Holstebro,15.753481248771134,16.55333713601546
Kapel,Horsens,31.41615928554203,26.232664271016386
Kapel,Jammerbugt,33.544423839034,26.071818238213787
Kapel,København,7.33075488347514,2.079287070162978
Kapel,Køge,5.554919702144932,4.344625715378309
Kapel,Lolland,4.457344596430861,4.851446782503175
Kapel,Middelfart,5.1838616847213945,3.390920741523234
Kapel,Morsø,2.2888855159202137,1.3439530864616127
Kapel,Norddjurs,17.864064355064123,19.98673433729799
Kapel,Nordfyns,1.6525771932781415,1.1101601298852506
Kapel,Odense,16.42732440249727,17.36217568283389
Kapel,Odsherred,16.073302603779787,8.454936870312286
Kapel,Randers,23.411040375375926,14.954007183117023
Kapel,Rebild,52.38608854255384,10.028485646484159
Kapel,Roskilde,36.523828435975084,5.3036106671448895
Kapel,Silkeborg,57.30636863967902,21.225349818513642
Kapel,Struer,22.43784694970364,2.767183206722269
Kapel,Thisted,25.625422961523267,8.184733563566219
Kapel,Varde,5.574635221880805,5.625239834251752
Kapel,Vesthimmerlands,21.19603365059451,9.260829948823012
Kapel,Viborg,42.25576183406293,15.284077006428493
Kapel,Vordingborg,6.129517496007289,4.82841374380475
Keramik,Aabenraa,6.798941321114301,8.502238432569778
Keramik,Aarhus,34.36896964375578,43.15612714917612
Keramik,Assens,66.40205776571712,18.13912549672807
Keramik,Brønderslev,19.33621438402954,11.737087894558433
Keramik,Furesø,32.27977590572954,14.855454210783856
Keramik,Gribskov,22.809360786624318,12.75339651645167
Keramik,Guldborgsund,7.088155669609737,5.342830597212385
Keramik,Haderslev,6.528575449210018,2.9395967714953657
Keramik,Hedensted,34.03802523093001,45.9824977424198
Keramik,Helsingør,3.881736437073793,0
Keramik,Hillerød,35.86786941626363,2.3253670447488766
Keramik,Holstebro,37.96500888792368,25.485429906382095
Keramik,Horsens,13.421892067353552,2.9230521628136548
Keramik,København,3.420151587006362,1.9733145369495066
Keramik,Langeland,8.392800894050762,9.545464581571741
Keramik,Norddjurs,40.156834456283775,5.3238271059823035
Keramik,Odense,52.96124863812915,28.840790180042145
Keramik,Rebild,42.565960320290955,15.253343612476002
Keramik,Roskilde,38.96701252221336,1.604524807543308
Keramik,Silkeborg,78.33918523534284,19.30924048696703
Keramik,Skanderborg,72.26889847209519,23.14042484260753
Keramik,Slagelse,46.878981429266986,3.2651218060084832
Keramik,Sønderborg,18.45860420095732,13.422217192379438
Keramik,Sorø,40.56929954476804,1.3042439593379553
Keramik,Svendborg,31.258698887897733,31.840369872606495
Keramik,Varde,33.78728412528617,20.368076919730623
Kildeanlæg,Bornholm,75.5615255566423,46.38811344875599
Kildeanlæg,Gribskov,26.852251173771656,8.398735701094258
Kildeanlæg,Guldborgsund,7.148470963661,6.241781418133143
Kildeanlæg,Horsens,15.488802073441091,0
Kildeanlæg,Jammerbugt,30.462444768135576,28.853713718532042
Kildeanlæg,Lejre,70.05771799326888,2.8923385203554717
Kildeanlæg,Næstved,18.329860475446196,23.369542901593437
Kilometersten,Albertslund,14.621464899867727,0.9048082638457615
Kilometersten,Aarhus,45.72539988559077,22.41798260055553
Kilometersten,Assens,81.78141718008018,14.742770645219938
Kilometersten,Ballerup,30.680494768963094,3.4012542723234254
Kilometersten,Brøndby,5.9739814986542275,6.255716029626299
Kilometersten,Esbjerg,3.5852542606280715,0
Kilometersten,Faxe,33.691091577421616,16.793067190807086
Kilometersten,Frederiksberg,13.58428693660362,7.710747337266364
Kilometersten,Glostrup,17.026244726530983,1.8655625013041583
Kilometersten,Greve,7.032296744518387,5.972242698920903
Kilometersten,Herlev,19.396864694248325,4.877088375653161
Kilometersten,Høje-Taastrup,28.27804314812756,10.805611561393132
Kilometersten,Holbæk,8.796836129884724,5.015836508864363
Kilometersten,Holstebro,9.51153226567393,4.275846274630397
Kilometersten,Hvidovre,4.706418195501993,1.9653900449340738
Kilometersten,Ishøj,7.291990973629826,8.034916725493852
Kilometersten,Kalundborg,14.188879982939318,6.889935977191623
Kilometersten,København,4.435877960698875,2.809340402055763
Kilometersten,Køge,8.456675143870305,9.529708679512844
Kilometersten,Lejre,38.563202183809,9.318381696522707
Kilometersten,Middelfart,26.32062649497407,11.006088544796977
Kilometersten,Nyborg,13.286897849591032,3.284524010756461
Kilometersten,Odense,36.27460836248112,26.089821842567385
Kilometersten,Ringkøbing-Skjern,22.018681284462776,0
Kilometersten,Ringsted,52.34736923829813,15.899062288944961
Kilometersten,Rødovre,17.994198478375928,0.5939288795559596
Kilometersten,Roskilde,41.378266390117986,5.31214704329151
Kilometersten,Skanderborg,64.76062285845813,9.464994224503759
Kilometersten,Skive,9.054456309388083,9.027500537509146
Kilometersten,Slagelse,39.08372675473576,19.948422038352437
Kilometersten,Solrød,6.511903573735625,7.990950700578387
Kilometersten,Sorø,42.476570193573004,0
Kilometersten,Vallensbæk,3.824262555360912,0.43101115158044806
Kilometersten,Vordingborg,20.156570428094735,9.657476338070607
Kirke,Aabenraa,36.8746040541162,14.014211172182561
Kirke,Aalborg,19.55994194687458,15.675112078859907
Kirke,Ærø,17.80870917499643,25.185318043638123
Kirke,Albertslund,19.821908548545913,3.283465960694031
Kirke,Allerød,42.56938260799885,4.769271207028275
Kirke,Aarhus,53.826869356190954,21.177382397328014
Kirke,Assens,50.172303605916426,31.668597821848195
Kirke,Billund,59.62319407243442,9.942130929461328
Kirke,Bornholm,52.06092777461869,29.601406500895997
Kirke,Brøndby,10.983159832273621,1.7883100833213306
Kirke,Brønderslev,32.39135039782709,14.680444358331654
Kirke,Egedal,28.16221528646,7.143256162630545
Kirke,Esbjerg,9.699757701088735,7.64764552184495
Kirke,Faaborg-Midtfyn,40.50391578516294,23.425132257186775
Kirke,Fanø,5.236516360367906,1.8491859015543022
Kirke,Favrskov,59.99777637051274,19.487204950938846
Kirke,Faxe,30.504227910387478,17.705452937302685
Kirke,Fredericia,35.1492779295286,12.162827826283516
Kirke,Frederikshavn,36.39408401107691,31.132328633016648
Kirke,Frederikssund,19.657618157866036,11.39890798961159
Kirke,Furesø,24.390559970892348,2.824997940263688
Kirke,Gentofte,19.54143680657272,12.077274701061862
Kirke,Gladsaxe,28.619305483122375,7.7252965712652175
Kirke,Greve,36.097976153566265,26.266796133918263
Kirke,Gribskov,17.00789871595956,12.818507072612997
Kirke,Guldborgsund,9.512975497119175,5.733299615228663
Kirke,Haderslev,31.864210723948826,11.76027239980061
Kirke,Halsnæs,14.173474813369449,3.364708106179492
Kirke,Hedensted,65.59546715175762,20.122354109085933
Kirke,Herning,35.55003038419034,15.215048593837073
Kirke,Hillerød,25.202662591938548,8.122871695068747
Kirke,Hjørring,32.32398915545749,14.401585290496095
Kirke,Høje-Taastrup,33.86054796264989,8.933437756789875
Kirke,Holbæk,25.852051198902792,14.978341577019156
Kirke,Holstebro,19.21275061099931,10.466203243393403
Kirke,Horsens,47.099250394202215,34.00474223509584
Kirke,Ikast-Brande,85.30801168952826,16.6948430339083
Kirke,Jammerbugt,15.069927751876682,9.22352782352802
Kirke,Kalundborg,17.02401652835108,13.630362301726501
Kirke,Kerteminde,11.4210797849795,7.9336375225856
Kirke,København,5.109131234181872,2.3311919983040736
Kirke,Køge,23.485984798410257,15.695032179206441
Kirke,Kolding,41.4280634216941,20.161981864007203
Kirke,Langeland,18.11644662560121,4.855690361469414
Kirke,Lejre,33.374861089870244,14.589245184487112
Kirke,Lemvig,22.611246603213146,16.426227230096025
Kirke,Lolland,6.066208731071957,3.906614354006044
Kirke,Mariagerfjord,39.597651568792166,21.249757716004897
Kirke,Middelfart,26.1223787048224,12.294614381917004
Kirke,Morsø,16.479253934359228,12.888918862701912
Kirke,Næstved,22.75100050432845,17.54614250760273
Kirke,Norddjurs,18.137581909909773,11.70432761297142
Kirke,Nordfyns,19.99710589337567,13.061421130308817
Kirke,Nyborg,19.378575214012333,16.549445566831466
Kirke,Odder,27.771129037596673,25.096267383639848
Kirke,Odense,18.06566728079809,11.698882548407372
Kirke,Odsherred,18.280691637823953,9.926634486194265
Kirke,Randers,25.315964527626786,17.1763031264032
Kirke,Rebild,43.563489477603554,17.6956364004372
Kirke,Ringkøbing-Skjern,18.119326798223433,15.4767054246346
Kirke,Ringsted,45.19801737068093,12.689425605646363
Kirke,Roskilde,30.36463764213493,12.42408813380982
Kirke,Rudersdal,43.81594230544994,12.934800550368319
Kirke,Silkeborg,71.65550762100045,37.12362894909915
Kirke,Skanderborg,64.41744881037795,24.60416937440356
Kirke,Skive,23.428261431727474,11.629343900834693
Kirke,Slagelse,24.775996679913906,19.734079228114734
Kirke,Solrød,23.009474454352123,5.425035214826046
Kirke,Sønderborg,26.177818177748897,18.181029807931743
Kirke,Sorø,38.90767575642093,5.116047157521207
Kirke,Stevns,16.66410928860372,7.365871494060186
Kirke,Struer,23.82196161480237,13.249811607599586
Kirke,Svendborg,39.40777036244624,25.739810578666212
Kirke,Syddjurs,31.413780272426816,31.566038242607668
Kirke,Tårnby,3.488766483742923,0
Kirke,Thisted,22.821333910291646,11.820098411752767
Kirke,Tønder,13.136180405105199,9.265276787468084
Kirke,Varde,14.65206579524368,8.941823976335394
Kirke,Vejen,50.619529766647766,12.483659245241254
Kirke,Vejle,68.4206674128286,30.12636674637922
Kirke,Vesthimmerlands,25.13193600326271,12.41418792048695
Kirke,Viborg,33.3622130039794,17.381812769912752
Kirke,Vordingborg,17.976125234563398,15.76962192493443
Kirkegård,Aabenraa,22.197444470693934,11.076875714203391
Kirkegård,Aalborg,13.006753948266786,13.838093313825139
Kirkegård,Ærø,17.80870917499643,25.185318043638123
Kirkegård,Aarhus,25.856818688580628,27.808840273533878
Kirkegård,Assens,53.61762281352948,37.711867826665554
Kirkegård,Billund,57.700963364963584,11.229386705041568
Kirkegård,Bornholm,44.90008859696733,28.911278209115544
Kirkegård,Egedal,21.637716667765947,11.579381518550354
Kirkegård,Esbjerg,5.957380969851768,4.769576572999194
Kirkegård,Faaborg-Midtfyn,27.42941936559432,18.68452291907699
Kirkegård,Fanø,4.4489232639795055,1.1863454112899767
Kirkegård,Favrskov,54.20576962616443,20.632540451278448
Kirkegård,Faxe,40.900932422655714,15.31801761679366
Kirkegård,Fredericia,30.92858635409903,10.724558119023452
Kirkegård,Frederiksberg,4.579800555411325,0.37707187770743117
Kirkegård,Frederikshavn,40.51516611040055,14.23642584182638
Kirkegård,Frederikssund,29.482143110041015,3.2670755550449044
Kirkegård,Gribskov,14.141900158219531,13.775314898546673
Kirkegård,Guldborgsund,9.54595926361552,5.147052777080348
Kirkegård,Haderslev,20.786743348177673,14.635279123347756
Kirkegård,Halsnæs,14.173474813369449,3.364708106179492
Kirkegård,Hedensted,62.37496084972769,17.449272681088466
Kirkegård,Helsingør,6.15398888843293,6.511550493905211
Kirkegård,Herning,37.10557613738089,19.849175979805782
Kirkegård,Hillerød,26.060158756962892,3.428434275142711
Kirkegård,Hjørring,39.11992107219468,14.121710008311648
Kirkegård,Holbæk,12.41676721283129,11.10361702342753
Kirkegård,Holstebro,20.640591777923113,11.773914267816357
Kirkegård,Horsens,38.93339469001785,38.1411777794781
Kirkegård,Ikast-Brande,76.57106859790966,17.05197657644826
Kirkegård,Jammerbugt,14.736471864030857,9.139189521061244
Kirkegård,Kalundborg,15.277779497137992,11.467577032374834
Kirkegård,Kerteminde,8.440229665334266,11.08496076304883
Kirkegård,København,6.193533134643094,2.0329235717421925
Kirkegård,Køge,19.594357776075086,19.28648381423899
Kirkegård,Kolding,32.743233254710326,24.737028883685362
Kirkegård,Langeland,12.893424842164514,8.61380678901774
Kirkegård,Lejre,32.974324951493344,19.045209226750607
Kirkegård,Lemvig,22.803066564228512,22.18932088706336
Kirkegård,Lolland,4.501336691032353,4.117812373097003
Kirkegård,Mariagerfjord,40.557979095871126,24.41187737272622
Kirkegård,Middelfart,22.817294936638255,12.921146561308463
Kirkegård,Morsø,15.627844575929412,13.282581650831903
Kirkegård,Næstved,18.673621067401438,17.42320398110507
Kirkegård,Norddjurs,14.691332036064383,12.297815820153946
Kirkegård,Nordfyns,15.053612902283305,11.265579598923921
Kirkegård,Nyborg,15.999880695698952,15.521195205329079
Kirkegård,Odder,17.97680131050406,7.892784149319744
Kirkegård,Odense,12.662576657398047,8.44453877364425
Kirkegård,Odsherred,23.209455686847413,14.124843298154408
Kirkegård,Randers,22.579845589002677,18.3914919745998
Kirkegård,Rebild,41.721922804038876,10.278992221807199
Kirkegård,Ringkøbing-Skjern,12.528833089135178,12.354697361143007
Kirkegård,Ringsted,53.65815437575648,5.196578677385756
Kirkegård,Roskilde,31.144208490318654,14.009064097444002
Kirkegård,Silkeborg,63.79472841521106,36.28590490829444
Kirkegård,Skanderborg,66.71380861346663,26.048709933502987
Kirkegård,Skive,21.31574905464165,9.222889919152541
Kirkegård,Slagelse,34.43293840563873,19.36595968800757
Kirkegård,Solrød,24.75650322169875,6.3678377084050535
Kirkegård,Sønderborg,17.62510032777863,14.123492523737461
Kirkegård,Sorø,37.252701191415376,4.311576145732037
Kirkegård,Stevns,17.76365565635977,10.503236354348594
Kirkegård,Struer,18.51037483831052,13.337250136246652
Kirkegård,Svendborg,14.500348795228334,16.197205390468685
Kirkegård,Syddjurs,7.742756625671585,4.002867914437382
Kirkegård,Tårnby,2.6165748628071923,1.7443832418714615
Kirkegård,Thisted,21.832693961536744,11.811946632517838
Kirkegård,Tønder,12.003253104868538,9.163974906193191
Kirkegård,Varde,14.239052887160396,10.215595520634034
Kirkegård,Vejen,48.29222918893268,11.469177615064126
Kirkegård,Vejle,63.97572272388866,35.50681847031001
Kirkegård,Vesthimmerlands,26.196944075340472,13.882763379570495
Kirkegård,Viborg,34.310013953682535,14.5395087135299
Kirkegård,Vordingborg,14.24645264418924,10.181357873901431
Kirkeinventar,Faaborg-Midtfyn,33.37606441086128,18.086434590873576
Kirkeinventar,Kolding,42.24119581802281,5.533695082130645
Kirkeinventar,Middelfart,20.06731964992524,22.49270753593435
Kirkeinventar,Syddjurs,12.091424387900911,2.88444870973408
Kirkelade,Odense,30.300197410993277,6.222310417989987
Kisteløs begravelse (jordfæste),Gribskov,9.640714562473974,13.142769139023992
Kisteløs begravelse (jordfæste),Hedensted,82.08706272765167,25.45674684153696
Kisteløs begravelse (jordfæste),Helsingør,12.907119982354025,0.41409810273520775
Kloak,København,3.6997425212231554,2.208102771422382
Klokkestabel/-tårn,Aabenraa,39.25961265232163,0
Klokkestabel/-tårn,Frederikshavn,52.171129621870655,53.52725413714539
Klokkestabel/-tårn,Hjørring,34.95717256201728,33.620296098790796
Klokkestabel/-tårn,Sønderborg,36.15743361043738,5.543841773698318
Klokkestabel/-tårn,Thisted,17.71951985655434,14.373795465659718
Klosteranlæg,Aalborg,5.403736924061364,2.643536698148409
Klosteranlæg,Aarhus,8.319164044219102,5.888529894958494
Klosteranlæg,Egedal,15.577610558646812,0
Klosteranlæg,Esbjerg,4.4984537071128345,1.7787256876317694
Klosteranlæg,Faaborg-Midtfyn,18.624005434108145,24.225318751835772
Klosteranlæg,Frederikssund,14.499546331196518,19.243203336578325
Klosteranlæg,Gribskov,8.913568604472406,3.6565183551982914
Klosteranlæg,Guldborgsund,8.972679530610584,5.709847949208144
Klosteranlæg,Haderslev,4.831398461878213,0
Klosteranlæg,Helsingør,3.881736437073793,0
Klosteranlæg,Hjørring,36.933545373573274,7.000951436606476
Klosteranlæg,Holstebro,9.75327211864178,5.6470926990339985
Klosteranlæg,Horsens,17.318755015414308,20.408160242754093
Klosteranlæg,Kalundborg,5.845393159725498,0
Klosteranlæg,København,5.4032169501375975,0.6754177022071062
Klosteranlæg,Lemvig,14.690820205585126,0
Klosteranlæg,Lolland,8.859600404861796,2.3090778912571115
Klosteranlæg,Mariagerfjord,22.328978540338944,19.40094137129043
Klosteranlæg,Morsø,1.5129538396733733,0
Klosteranlæg,Næstved,6.094806039146671,2.5546957138958577
Klosteranlæg,Odense,11.21962631125554,2.208561507944431
Klosteranlæg,Randers,5.449403650509351,1.5109886069185063
Klosteranlæg,Roskilde,28.475293036806857,16.130359640096056
Klosteranlæg,Silkeborg,37.968408527837255,27.11472171960025
Klosteranlæg,Skanderborg,23.525810131233463,1.6539694581919357
Klosteranlæg,Slagelse,36.62733681239594,24.532336445380935
Klosteranlæg,Svendborg,4.880909394481781,0
Klosteranlæg,Tønder,9.046950204903261,6.104409284286734
Klosteranlæg,Vesthimmerlands,4.928329511644699,0
Klosteranlæg,Viborg,25.28142756505635,11.726833920934393
Kogegrube,Aabenraa,39.707864425347275,8.536721429779984
Kogegrube,Aalborg,17.432783146412007,11.818323963556077
Kogegrube,Ærø,11.47144100568436,17.130089501686776
Kogegrube,Allerød,45.44496923950507,5.555877516191057
Kogegrube,Aarhus,47.8889144792961,20.886579063199576
Kogegrube,Assens,37.519980457596596,23.057866887320845
Kogegrube,Ballerup,29.099700018944024,8.67258902426187
Kogegrube,Billund,49.03114572959315,18.42972849630702
Kogegrube,Bornholm,62.058991643028364,37.90770409433365
Kogegrube,Brøndby,10.157569675954006,5.250300248962333
Kogegrube,Brønderslev,28.10696088025827,16.484882826440256
Kogegrube,Egedal,27.618984081340663,9.937973731848844
Kogegrube,Esbjerg,17.74230516608685,9.348811391404762
Kogegrube,Faaborg-Midtfyn,51.02535222553012,21.643718958167128
Kogegrube,Favrskov,60.165321339989696,19.268348066780156
Kogegrube,Faxe,29.352084476891733,13.19350171563554
Kogegrube,Fredensborg,26.588480036818492,8.217693055228509
Kogegrube,Fredericia,27.300061608459156,11.209235840776323
Kogegrube,Frederikshavn,28.826323517607968,11.884163188666486
Kogegrube,Frederikssund,21.58474149624152,13.544197043036501
Kogegrube,Furesø,43.47027716831994,9.525990734035803
Kogegrube,Gentofte,19.02378625909433,11.447482119638273
Kogegrube,Gladsaxe,27.2267613656588,10.535277553788543
Kogegrube,Glostrup,20.78181974677393,1.3324467135360334
Kogegrube,Greve,14.360173098920722,4.9453149286097196
Kogegrube,Gribskov,22.363257279824392,10.111303506438478
Kogegrube,Guldborgsund,12.222025100674642,8.254003673367453
Kogegrube,Haderslev,37.24355618664037,14.511743739062716
Kogegrube,Halsnæs,17.346345921700554,8.519628957310399
Kogegrube,Hedensted,58.17429040607658,23.03361574843167
Kogegrube,Helsingør,24.783426764133537,9.882650586042416
Kogegrube,Herning,51.34592878570471,10.843448437164964
Kogegrube,Hillerød,22.060390034787524,8.050250852677598
Kogegrube,Hjørring,32.024806801354245,11.421386616494798
Kogegrube,Høje-Taastrup,30.87276351117363,5.291673077897648
Kogegrube,Holbæk,22.793696195983106,14.324296413793743
Kogegrube,Holstebro,30.556393686149672,13.575294303819753
Kogegrube,Horsens,52.72333811249166,27.641370448121787
Kogegrube,Hørsholm,18.660484632898473,9.977300250987012
Kogegrube,Ikast-Brande,70.92289995398386,20.28610337033244
Kogegrube,Ishøj,7.133150258183107,0.4910811087202421
Kogegrube,Jammerbugt,11.640509232499982,10.923915867997433
Kogegrube,Kalundborg,17.286359458541416,13.990097002403617
Kogegrube,Kerteminde,13.104652479746074,8.680422925675778
Kogegrube,København,5.2081636377898946,5.1320935930739715
Kogegrube,Køge,16.928184466451846,12.029258904442699
Kogegrube,Kolding,46.55883415935931,15.064513832804616
Kogegrube,Langeland,8.928864296923257,6.0136985413505375
Kogegrube,Lejre,42.67272136846686,19.23703587377451
Kogegrube,Lemvig,26.759218511727678,14.693072185973138
Kogegrube,Lolland,7.523108351087943,5.2162717732224575
Kogegrube,Lyngby-Taarbæk,28.383579508209145,10.404748052611627
Kogegrube,Mariagerfjord,41.00734750495921,20.667290301842115
Kogegrube,Middelfart,23.813509761962386,13.776160216920447
Kogegrube,Morsø,26.53220960496582,16.703278867647917
Kogegrube,Næstved,32.04959490449167,19.508323893521258
Kogegrube,Norddjurs,26.66769091469032,12.674352557533346
Kogegrube,Nordfyns,17.045949057828082,11.944322166711972
Kogegrube,Nyborg,21.28336224977355,17.421641775275752
Kogegrube,Odder,17.916392228917754,23.686231178321012
Kogegrube,Odense,19.78059367174421,12.785583451518663
Kogegrube,Odsherred,24.38976369813613,14.92673301378363
Kogegrube,Randers,32.46252757057772,14.945679491307544
Kogegrube,Rebild,41.943420851522056,19.454359150672435
Kogegrube,Ringkøbing-Skjern,26.284411577853085,17.0509162042599
Kogegrube,Ringsted,41.2555687712502,11.071120873744825
Kogegrube,Roskilde,30.944840517787433,12.553908479958912
Kogegrube,Rudersdal,38.98887589202278,12.055486494323421
Kogegrube,Samsø,15.470533267680096,10.12801484707615
Kogegrube,Silkeborg,70.34642347984345,22.946683417117264
Kogegrube,Skanderborg,68.76590816052334,18.557625456563652
Kogegrube,Skive,24.103802720255803,12.30242231648161
Kogegrube,Slagelse,25.350543587176123,20.53036144715473
Kogegrube,Solrød,11.032665004592038,6.662238490556391
Kogegrube,Sønderborg,22.63374694857229,13.305266087800845
Kogegrube,Sorø,41.62834859573237,8.0285022661919
Kogegrube,Stevns,22.474498676935223,9.729808909664667
Kogegrube,Struer,29.456640674202056,12.06244165221455
Kogegrube,Svendborg,43.93398527906601,24.910445756346874
Kogegrube,Syddjurs,30.85691587593791,15.91201361010555
Kogegrube,Thisted,23.81638432119487,10.86241457503543
Kogegrube,Tønder,19.03736568368927,15.712125556043693
Kogegrube,Varde,22.090323404206494,11.294698115042282
Kogegrube,Vejen,46.77869897244438,14.419374687799312
Kogegrube,Vejle,74.93469956441425,22.340748952217055
Kogegrube,Vesthimmerlands,28.396667841696303,14.330545782360005
Kogegrube,Viborg,35.44627910334148,15.646672504483707
Kogegrube,Vordingborg,16.45599453802298,18.979969981785437
Kogegrubekompleks,Aabenraa,40.284501629704835,5.5434686253723955
Kogegrubekompleks,Aalborg,13.687376594931655,12.879887623116046
Kogegrubekompleks,Aarhus,56.52546532444674,10.5929469194181
Kogegrubekompleks,Assens,52.80043387994384,26.24256448899161
Kogegrubekompleks,Egedal,27.582181344578053,15.120031783737803
Kogegrubekompleks,Faxe,23.82415059097786,13.942260647093693
Kogegrubekompleks,Frederikssund,12.093142525768759,5.4882967034630035
Kogegrubekompleks,Greve,9.951066761504265,2.310534211058914
Kogegrubekompleks,Gribskov,23.667750008600862,6.197190616854666
Kogegrubekompleks,Haderslev,20.35694682972767,19.761929753079045
Kogegrubekompleks,Halsnæs,19.29878315067009,0
Kogegrubekompleks,Hedensted,100.08770104625168,0
Kogegrubekompleks,Hillerød,25.31010792057461,4.528525004933795
Kogegrubekompleks,Hjørring,32.323977908835445,8.706038666494326
Kogegrubekompleks,Holstebro,12.932196779296445,7.38129627144428
Kogegrubekompleks,Horsens,57.56526843122842,7.812980359813916
Kogegrubekompleks,Kerteminde,15.339663067808898,7.111103209468665
Kogegrubekompleks,Køge,7.705079803471187,3.774056639216478
Kogegrubekompleks,Lejre,36.163535698578265,8.111436767119024
Kogegrubekompleks,Middelfart,23.809580992108025,16.586897630075086
Kogegrubekompleks,Næstved,33.183055068976415,17.563652658885573
Kogegrubekompleks,Nordfyns,18.7216038222982,17.472801384245177
Kogegrubekompleks,Nyborg,48.05681228288949,39.11844266229009
Kogegrubekompleks,Odense,17.807592835006847,8.35028305543692
Kogegrubekompleks,Rebild,21.094193838769346,0
Kogegrubekompleks,Ringkøbing-Skjern,19.431478031582472,16.324466027265686
Kogegrubekompleks,Silkeborg,79.11548171015347,15.148832098868478
Kogegrubekompleks,Skive,24.809556731211277,10.682956668194695
Kogegrubekompleks,Slagelse,20.344856906193936,18.570145462919132
Kogegrubekompleks,Solrød,10.268821260364755,8.426688422644228
Kogegrubekompleks,Sønderborg,26.567660021957806,13.259070243705557
Kogegrubekompleks,Svendborg,31.217632331313574,32.80076709781012
Kogegrubekompleks,Thisted,25.392494799896877,35.91041052850245
Kogegrubekompleks,Varde,17.79722227506617,16.987026084473715
Kogegrubekompleks,Vejle,92.6147284596855,24.207634964493923
Kogegrubekompleks,Vesthimmerlands,15.890696332976377,5.974111360874066
Kogegrubekompleks,Viborg,41.06505287120842,11.969789989069769
